[-3.127249781285421,-1.4768656131676217,1.7541340033160608,-1.759017129937643,-1.580820385609762,-6.2067337671863], 
[-3.1315024534808558,-1.4768650245717545,1.7541340033160608,-1.759000917474264,-1.580932919179098,-6.206773858760492], 
[-3.1608977953540247,-1.4768699270537873,1.7541702429400843,-1.7590495548644007,-1.5806997458087366,-6.206713620816366], 
[-3.16809589067568,-1.4768416073969384,1.7541382948504847,-1.7590209446349085,-1.5808447043048304,-6.206737395619051], 
[-3.169211212788717,-1.476865791981556,1.7541940847979944,-1.7590328655638636,-1.5808966795550745,-6.206745740269319], 
[-3.184185568486349,-1.4768456903151055,1.7541258970843714,-1.759012361566061,-1.5808289686786097,-6.206777524446146], 
[-3.2090793291675013,-1.4768497210792084,1.7541340033160608,-1.759064336816305,-1.5806849638568323,-6.206769820545809], 
[-3.2029734293567103,-1.4768256706050416,1.7541654745685022,-1.7590090237059535,-1.5807808081256312,-6.206782002245085], 
[-3.195521418248312,-1.4769016814282914,1.7541053930865687,-1.7590443096556605,-1.5810368696795862,-6.206746150051252], 
[-3.2160120646106165,-1.4768696886352082,1.7541464010821741,-1.7590090237059535,-1.5807836691485804,-6.206830073391096], 
[-3.2507811228381556,-1.4768055540374299,1.7541340033160608,-1.7590371570982875,-1.58071214357485,-6.206673462186949], 
[-3.2524028460132044,-1.4768336427262803,1.754164997731344,-1.759012361566061,-1.5808923880206507,-6.206786256526605], 
[-3.2683544794665735,-1.476873242562153,1.7541173140155237,-1.7590090237059535,-1.5808003584491175,-6.2068021337138575], 
[-3.3015292326556605,-1.4768617090633889,1.7540772596942347,-1.7590443096556605,-1.5807088057147425,-6.206814009939329], 
[-3.3015978972064417,-1.4768576186946412,1.754113499318258,-1.7590161762633265,-1.580808464680807,-6.206721436475412], 
[-3.3070760408984583,-1.476845310335495,1.7541049162494105,-1.7590443096556605,-1.5810092131244105,-6.206814032291071], 
[-3.348069492970602,-1.4768096667579194,1.754129711781637,-1.7589804134764613,-1.5807727018939417,-6.2068418751107615], 
[-3.3583324591266077,-1.4767852288535614,1.7541373411761683,-1.7590133152403773,-1.580836598073141,-6.206773843859331], 
[-3.3592565695392054,-1.4768576186946412,1.7541216055499476,-1.759024282495016,-1.580972973500387,-6.206729654465811], 
[-3.3940938154803675,-1.4768580806306382,1.7540481726275843,-1.7590567074217738,-1.5808046499835413,-6.206729170178072], 
[-3.4229448477374476,-1.4768498551896592,1.7541340033160608,-1.7589646778502406,-1.5807765165912073,-6.206822220479147], 
[-3.426415506993429,-1.4768498253873368,1.754129711781637,-1.7590609989561976,-1.5809691588031214,-6.206741970275537], 
[-3.4575541655169886,-1.4768576484969635,1.7541525999652308,-1.7589966259398402,-1.5808408896075647,-6.206745688115255], 
[-3.50251275697817,-1.4768580731800576,1.7541897932635706,-1.7590328655638636,-1.580740753804342,-6.206837725137369], 
[-3.5062721411334437,-1.4768052634647866,1.754084889088766,-1.7590567074217738,-1.580956761037008,-6.206737425421373], 
[-3.5328622500049036,-1.4768576186946412,1.7541497389422815,-1.7590328655638636,-1.5808971563922327,-6.206745680664675], 
[-3.5847836176501673,-1.4768459659865876,1.7541940847979944,-1.7589646778502406,-1.580667797719137,-6.206773866211073], 
[-3.5943856875049036,-1.4768617090633889,1.754164997731344,-1.758984228173727,-1.5808003584491175,-6.206762019787924], 
[-3.600232187901632,-1.4768819373897095,1.75419789949526,-1.75905241588735,-1.5808761755572718,-6.2067661250578325], 
[-3.629815165196554,-1.4768092197230835,1.7541216055499476,-1.75905241588735,-1.5807278792010706,-6.206789862607614], 
[-3.6437721888171595,-1.4768417191556473,1.7541402021991175,-1.7589894733824671,-1.5807564894305628,-6.2067899147616785], 
[-3.6479032675372522,-1.4768138092807312,1.7541659514056605,-1.7590767345824183,-1.5809486548053187,-6.206701640282766], 
[-3.679652516041891,-1.4768377628973504,1.754129711781637,-1.7590252361693324,-1.5808408896075647,-6.206802089010374], 
[-3.6938961187945765,-1.4768258792212983,1.7542341391192835,-1.759000917474264,-1.5807531515704554,-6.206753757094042], 
[-3.696329418812887,-1.4767694559744378,1.754113499318258,-1.7590276203551234,-1.581013027821676,-6.206672955547468], 
[-3.7295168081866663,-1.476805568938591,1.75419789949526,-1.758960863152975,-1.580785099660055,-6.206749629472391], 
[-3.74354058900942,-1.4768135336092492,1.7541525999652308,-1.7589894733824671,-1.580865208302633,-6.206761520599024], 
[-3.7477129141436976,-1.4768172588995476,1.7541497389422815,-1.75905241588735,-1.5809648672686976,-6.206730131302969], 
[-3.7795918623553675,-1.4767895576408883,1.7540138403521937,-1.7590443096556605,-1.5807727018939417,-6.206757847462789], 
[-3.816461149846212,-1.4768295300057908,1.754193131123678,-1.7589246235289515,-1.5807483831988733,-6.206762064491407], 
[-3.818347756062643,-1.476809711461403,1.7541692892657679,-1.7590443096556605,-1.5809605757342737,-6.2067701930748385], 
[-3.8435662428485315,-1.4768416819027443,1.75419789949526,-1.7590400181212367,-1.580768887196676,-6.206701260303156], 
[-3.8967846075641077,-1.4768778842738648,1.7541340033160608,-1.7590090237059535,-1.5808046499835413,-6.206733312700884], 
[-3.9169777075396937,-1.4769293826869507,1.754117790852682,-1.7588807545103968,-1.5806482473956507,-6.2067816893206995], 
[-3.9151273409472864,-1.476933443253376,1.7541011015521448,-1.7590090237059535,-1.580820385609762,-6.206753280256883], 
[-3.914222304021017,-1.4768773403814812,1.7541006247149866,-1.7590052090086878,-1.5808003584491175,-6.206825908516542], 
[-3.9140549341784876,-1.4767779123834153,1.7541053930865687,-1.7590214214720667,-1.580785099660055,-6.206798080598013], 
[-3.9140148798571985,-1.4767817568830033,1.7541621367083948,-1.7590285740294398,-1.5808165709124964,-6.206729118024008], 
[-3.9139671961413782,-1.4769812759808083,1.7540853659259241,-1.7590567074217738,-1.5807717482196253,-6.206741575394766], 
[-3.9139512220965784,-1.4768972408822556,1.7541464010821741,-1.7589603863158167,-1.580820385609762,-6.206765692924158], 
[-3.9138870874988,-1.476686031823494,1.7541855017291468,-1.759000917474264,-1.5808122793780726,-6.206753898655073], 
[-3.9139793554889124,-1.4769026649049302,1.7542112509356897,-1.7590204677977503,-1.580820385609762,-6.206737455223696], 
